name,smiles,is_papota
beclamide,C1=CC=CC=C1CNC(CCCl)=O,0
Flurazepam,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F.Cl,1
Atenolol,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0
ricasetron,C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4,0
38480,c1(ccccc1)CC,0
depramine,C1=CC=CC2=C1N(C3=C(C=C2)C=CC=C3)CCCN(C)C,0
Methaqualone,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl,1
meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,0
cropropamide,C(C(N(C(\C=C\C)=O)CCC)C(N(C)C)=O)C,0
Benzphetamine,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2.Cl,1
nortetrazepam,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3,0
loteprednol(loteprednol-etabonate),CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)OCCl,0
Ticarcillin,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C([O-])=O)c3cscc3)C(=O)N2[C@H]1C([O-])=O,0
apicycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NC(N5CCN(CCO)CC5)C(O)=O)C1=O,0
Clorazepate,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)[O-].[OH-].[K+].[K+],1
N-Hydroxy-3-4-methylenedioxyamphetamine,CC(CC1=CC2=C(C=C1)OCO2)NO,1
Streptomycin,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H](C)[C@]2(O)C=O)O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N,0
reboxetine,[C@H](C1=CC=CC=C1)([C@@H]2CNCCO2)OC3=CC=CC=C3OCC,0
Cortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,0
Codeine methylbromide,C[N+]1(CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O)C.[Br-],1
GR94839_E,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](O)C2)=O)ccc(N(=O)=O)cc1,0
verapamil,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,0
Buprenorphine,CC(C)(C)C(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O.Cl,1
Mono-hydroxylated-L-663581,c12c(C(N(Cc3n1cnc3c1noc(n1)C(O)(C)C)C)=O)c(ccc2)Cl,0
Meperidine intermediate-B,CCOC(=O)C1(CCNCC1)C2=CC=CC=C2,1
valganciclovir(RS790702),[C@@H](N)(C(OCC(OC[N]1C2=C(N=C1)C(=O)N=C(N2)N)CO)=O)C(C)C,0
allopurinol,O=C1N=CN=C2NNC=C12,0
quilostigmine,[C@@]45(C1=C(C=CC(=C1)OC(N3CC2=CC=CC=C2CC3)=O)N([C@H]4N(C)CC5)C)C,0
Delavirdine,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c3[nH]c4ccc(N[S](C)(=O)=O)cc4c3,0
Didanosine,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)N=CNc23,0
atibeprone,C2=C(OCC1=NN=C(S1)C(C)C)C=CC3=C2OC(=O)C(=C3C)C,0
alentemol,C1=C3C2=C(C=C1O)C=CC=C2CC(C3)N(CCC)CCC,0
perisoxal,C2=C(C1=CC=CC=C1)ON=C2C(CN3CCCCC3)O,0
Amphetamine,CC(CC1=CC=CC=C1)N,1
thiazesim(tiazesim),C1=CC=CC2=C1N(C(CC(S2)C3=CC=CC=C3)=O)CCN(C)C,0
flumezapine,C1=C(F)C=CC2=C1NC(=C3C(=N2)SC(=C3)C)N4CCN(CC4)C,0
detorubicin,CCOC(OCC)C(=O)OCC(=O)C1(O)CC(OC2CC(N)C(O)C(C)O2)c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C1,0
butalbital,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)C,0
Fenethylline,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C,1
cefaclor,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3,0
SB-222200,CCC(NC(=O)c1c(c(nc2c1cccc2)c1ccccc1)C)c1ccccc1,0
GR94839_C,c1(CC(N2[C@H](CN(CC2)C(=O)C)C[N@]2CC[C@H](C2)O)=O)cc(cc(c1)F)F,0
befuraline,C3=C(C(N2CCN(CC1=CC=CC=C1)CC2)=O)OC4=C3C=CC=C4,0
lisuride,[C@@H]14C(=C[C@H](NC(N(CC)CC)=O)CN1C)C2=CC=CC3=C2C(=C[NH]3)C4,0
Phenazocine,CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)O,1
alovudine,CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O,0
chlorthenoxazine,C1=C2C(=CC=C1)OC(CCCl)NC2=O,0
amylene-hydrate,C(C(C)(C)O)C,0
oxycodone,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,0
15,c1(cc(nc(c1C)C)C(SC(CNc1c(cc[nH]1)[N+](=O)[O-])(C)C)(C)C)C,0
prednisone,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,0
furbucillin,CC(C)CC(OC(=O)c1occc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O,0
thiopropazate,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(C)=O)CC4,0
sibopirdine,C1=CC=NC2=C1C(C3=C2N=CC=C3)(CC4=CC=NC=C4)CC5=CN=CC=C5.O,0
tifemoxone,C2=C(OCC1OC(NCC1)=S)C=CC=C2,0
Barbital,CCC1(C(=O)NC(=O)NC1=O)CC,1
carvotroline,C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCC4=CC=NC=C4,0
tilidine,[H+].C2=C(C1(C(N(C)C)C=CCC1)C(OCC)=O)C=CC=C2.[Cl-],0
4-Bromo-2-5-dimethoxyamphetamine,CC(CC1=CC(=C(C=C1OC)Br)OC)N,1
homofenazine(homophenazine),C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CCC4,0
ethosuximide,CCC1(C)CC(=O)NC1=O,0
Alphamethadol,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,1
Metazocine,CC1C2CC3=C(C1(CCN2C)C)C=C(C=C3)O,1
bremazocine,[C@@]23(C([C@H](N(CC1(CC1)O)CC2)CC4=C3C=C(C=C4)O)(C)C)CC,0
Lisdexamfetamine,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N.CS(=O)(=O)O.CS(=O)(=O)O,1
22,c1(c(oc(c1C)C(N(C(C)(N)C)C(N)(C)C)(C)C)C)C.C[NH+]O.[OH-],0
lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,0
Para-chloroisobutyryl fentanyl,CC(C)C(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=C(C=C3)Cl,1
lorcinadol,C3=C(N2CCN(C\C=C\C1=CC=CC=C1)CC2)N=NC(=C3)Cl,0
1-48,CCCN(CCC)CCc1ccc(c2c1CC(N2)=C)O,0
Ecgonine,CN1C2CCC1C(C(C2)O)C(=O)O,1
chlordiazepoxide,CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,0
cefoperazone,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O,0
fluticasone,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)SCF,0
phenacetin,CCOc1ccc(NC(C)=O)cc1,0
modafinil,C2=C(C(C1=CC=CC=C1)[S](CC(N)=O)=O)C=CC=C2,0
Alpha-ethyltryptamine,CCC(CC1=CNC2=CC=CC=C21)N,1
zolazepam,C1=CC=CC(=C1C2=NCC(N(C3=C2C(=N[N]3C)C)C)=O)F,0
propikacin,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
Butobarbital (butethal),CCCCC1(C(=O)NC(=O)NC1=O)CC,1
Benzphetamine,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2.Cl,1
rufloxacin,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN4CCSc2c34)C(O)=O,0
carphenazine,CCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,0
cefazaflur,[Na+].Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CSC(F)(F)F)C3=O)C([O-])=O,0
propizepine,C1=CC=CC2=C1N(C(C3=C(N2)N=CC=C3)=O)CC(N(C)C)C,0
Cytarabine,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,0
eticyclidine,C2=C(C1(CCCCC1)NCC)C=CC=C2,0
Barbituric acid derivative,C1=CC=C(C(=C1)C2=CC=C(O2)CC3C(=O)NC(=S)NC3=O)C(F)(F)F,1
minaprine,C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C,0
Trichloroethylene,ClC=C(Cl)Cl,0
morphine,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=CC4O)c35,0
Phenylbutazone,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0
Pholcodine,CN1CCC23C4C1CC5=C2C(=C(C=C5)OCCN6CCOCC6)OC3C(C=C4)O,1
medifoxamine,C2=C(OC(OC1=CC=CC=C1)CN(C)C)C=CC=C2,0
cefazedone,Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN4C=C(Cl)C(=O)C(=C4)Cl)C3=O)C(O)=O)nn1,0
5F-AB-PINACA (N-(1-amino-3-methyl-1-oxobutan-2-yl)-1-(5-fluoropentyl)-1 H-indazole-3-carboxamide),CC(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CCCCCF,1
Dextropropoxyphene dosage forms,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C.Cl,1
Calusterone (7beta-17alpha-dimethyl-17beta-hydroxyandrost-4-en-3-one),CC1CC2=CC(=O)CCC2(C3C1C4CCC(C4(CC3)C)(C)O)C,1
nivazol(nivacortol),[C@H]12C([C@@](O)(CC1)C#C)(CC[C@H]3C2CCC4=CC5=C(CC34C)C=N[N]5C6=CC=C(F)C=C6)C,0
Methohexital,CCC#CC(C)C1(C(=O)N=C(N(C1=O)C)[O-])CC=C.[Na+],1
cetophenicol/cetofenicol,C1=C(C(O)C(CO)NC(C(Cl)Cl)=O)C=CC(=C1)C(=O)C,0
stiripentol,C1=C2C(=CC=C1\C=C\C(C(C)(C)C)O)OCO2,0
tolufazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](C3=CC=C(C)C=C3)(=O)=O)=O)C4=CC=CC=C4Cl,0
aminoglutethimide,C1=CC(=CC=C1C2(C(NC(=O)CC2)=O)CC)N,0
Diethylpropion,CCN(CC)C(C)C(=O)C1=CC=CC=C1.Cl,1
taltrimide,C1=CC=CC2=C1C(N(CC[S](NC(C)C)(=O)=O)C2=O)=O,0
dibenzepin,C1=CC=CC2=C1N(C(C3=C(N2C)C=CC=C3)=O)CCN(C)C,0
Oxazepam,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,1
Betameprodine,CCC1CN(CCC1(C2=CC=CC=C2)OC(=O)CC)C,1
dirithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]4N[C@@H](COCCOC)O[C@H]([C@H]4C)[C@]1(C)O,0
oxifentorex,C1=CC=CC=C1C[N+](C(CC2=CC=CC=C2)C)(C)[O-],0
Atovaquone,OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,0
3-methylhexane,CCCC(C)CC,0
cyclarbamate,C1=CC=CC=C1NC(OCC3(COC(NC2=CC=CC=C2)=O)CCCC3)=O,0
alimemazine,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN(C)C)C,0
Remifentanil,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC.Cl,1
acebrochol,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C([C@@H](C(CC1)OC(C)=O)Br)[C@@H](C2)Br)C)CC3)CC[C@@H]4[C@@H](CCCC(C)C)C)C,0
ademetionine(adenosyl-methionine),[C@H]3([N]2C1=C(C(=NC=N1)N)N=C2)[C@@H]([C@@H]([C@H](O3)C[S+](CC[C@@H](C([O-])=O)N)C)O)O,0
11a,CN(C)c1cc(C2=NC(N)=NN2)ccn1,0
Phenmetrazine,CC1C(OCCN1)C2=CC=CC=C2.Cl,1
chlorobutanol,ClC(CCC)O,0
Phentermine,CC(C)(CC1=CC=CC=C1)[NH3+].[Cl-],1
theodrenaline,CN1C(=O)N(C)c2ncn(CCNCC(O)c3ccc(O)c(O)c3)c2C1=O,0
Y-G 15,n(ccc1)c(c1)CCN(C)C,0
12,CCNC(=NC#N)NCCSCc1c(cccn1)Br,0
mezepine,C1=CC=CC2=C1N(CC3=C(C2)C=CC=C3)CCCNC,0
19,n1c(csc1\[NH]=C(\N)N)c1cccc(c1)N\C(NC)=[NH]\C#N,0
meticillin,COc1cccc(OC)c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O,0
metetoin,C1=CC=CC=C1C2(N(C(=O)NC2=O)C)CC,0
acepromazine,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(C)=O,0
diflucortolone-pivalate,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)([C@H](C[C@]4([C@H]3C[C@@H](C)[C@@H]4C(COC(C(C)(C)C)=O)=O)C)O)F,0
befloxatone,[C@@H]2(CN(C1=CC=C(C=C1)OCC[C@H](C(F)(F)F)O)C(O2)=O)COC,0
mindoperone,C1=CC(=CC2=C1C(=C([NH]2)C)C4CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4)OC,0
Cyclopropyl Fentanyl,C1CC1C(=O)N(C2CCN(CC2)CCC3=CC=CC=C3)C4=CC=CC=C4,1
alclometasone,[C@H]24[C@H]1[C@@]([C@](O)([C@@H](C1)C)C(=O)CO)(C[C@H](O)[C@@H]2[C@@]3(C(=CC(=O)C=C3)C[C@H]4Cl)C)C,0
demexiptiline,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=NOCCNC,0
prosulpride,C1=C([S](N)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CCC)=O)OC,0
apalcillin,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)C3=CNc4cccnc4C3=O)c5ccccc5)C(=O)N2[C@H]1C(O)=O,0
valtrate,[C@@]13([C@@H]2C(=C[C@@H]1OC(CC(C)C)=O)C(=CO[C@H]2OC(CC(C)C)=O)COC(C)=O)CO3,0
Trovafloxacin,NC1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(O)=O)C(=O)c4cc3F)c5ccc(F)cc5F,0
pemoline,NC1=NC(=O)C(O1)c2ccccc2,0
Flunitrazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,1
medorubicin,CC1OC(CC(N)C1O)OC2CC(O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(=O)CO,0
spiramide,C4=C(N1C3(C(NC1)=O)CCN(CCCOC2=CC=C(C=C2)F)CC3)C=CC=C4,0
apomorphine,CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34,0
chlorambucil,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0
dicumarol,OC1=C(CC2=C(O)Oc3ccccc3C2=O)C(=O)c4ccccc4O1,0
2-(2-5-Dimethoxy-4-nitro-phenyl) ethanamine (2C-N),COC1=CC(=C(C=C1CCN)OC)[N+](=O)[O-],1
ulobetasol,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl,0
pyrovalerone,C2=C(C(C(N1CCCC1)CCC)=O)C=CC(=C2)C,0
zafuleptine,C1=CC(=CC=C1CNC(C(C)C)CCCCCC(O)=O)F,0
midazolam maleate,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12.OC(=O)\C=C/C(O)=O,0
hetacillin,CC1(C)N[C@@H](C(=O)N1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4,0
Clidiniumbromide,[Br-].C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4,0
skb-d,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)OCC(O)=O,0
lortalamine,[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,0
3Beta-17beta-dihydroxy-5alpha-androstane,CC12CCC(CC1CCC3C2CCC4(C3CCC4O)C)O,1
astromicin,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@@H](CC[C@H]2N)C(C)N)[C@H](O)[C@@H]1N(C)C(=O)CN,0
Vinbarbital,CCC=C(C)C1(C(=O)NC(=O)NC1=O)CC,1
iminophenimide,C2=C(C1(C(NC(=O)CN1)=O)CC)C=CC=C2,0
bisbentiamine,C1=NC(=NC(=C1CN(C(=C(SSC(=C(\C)N(C=O)CC2=C(N)N=C(C)N=C2)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)\C)C=O)N)C,0
Ibogaine,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,1
pheniramine,CN(C)CCC(c1ccccc1)c2ccccn2,0
metitepine(methiothepin),C1=C(SC)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4,0
Levophenacylmorphan,C1CCC23CCN(C(C2C1)CC4=C3C=C(C=C4)O)CC(=O)C5=CC=CC=C5,1
anisopirol,C3=C(N2CCN(CCCC(C1=CC=C(F)C=C1)O)CC2)C(=CC=C3)OC,0
Boldenone (17beta-hydroxyandrost-1-4-diene-3-one),CC12CCC3C(C1CCC2OC(=O)CCCCCCCCC=C)CCC4=CC(=O)C=CC34C,1
homatropine,CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3,0
cyclophenazine,FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CC4)C5CC5)c2c1,0
Tamoxifen,CC/C(c1ccccc1)=C(c2ccccc2)/c3ccc(OCCN(C)C)cc3,0
loperamide,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,0
levomepromazine,[C@H](CN1C3=C(SC2=C1C=CC=C2)C=CC(=C3)OC)(CN(C)C)C,0
linopirdine,C1=CC=CC2=C1C(C(N2C3=CC=CC=C3)=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,0
penimocycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCNC(C(=O)NC5C6SC(C)(C)C(N6C5=O)C(O)=O)c7ccccc7)C1=O,0
berupipam,[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,0
trifluroperazine,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,0
Haloxazolam,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Br)C4=CC=CC=C4F,1
nandrolone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,0
sabcomeline,CON=C(C#N)C1CN2CCC1CC2,0
Dihydrocodeine,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O,1
cortisuzol,[C@H]37[C@H]2[C@@]([C@](C(COC(C1=CC(=CC=C1)[S](O)(=O)=O)=O)=O)(O)[C@@H](C2)C)(C[C@@H]([C@@H]3[C@@]4(C(=CC5=C(C4)C=N[N]5C6=CC=CC=C6)C(=C7)C)C)O)C,0
Propanol,CCCO,0
Topotecan,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,0
flunisolide,[C@]14(C([C@H]3[C@H]([C@@H](O)C1)C2(C(=CC(=O)C=C2)[C@@H](F)C3)C)C[C@H]5OC(O[C@@]45C(=O)CO)(C)C)C.[C@]69(C([C@H]8[C@H]([C@@H](O)C6)C7(C(=CC(=O)C=C7)[C@@H](F)C8)C)C[C@H]%10OC(O[C@@]9%10C(=O)CO)(C)C)C.O,0
5-Methoxy-3-4-methylenedioxyamphetamine,CC(CC1=CC2=C(C(=C1)OC)OCO2)N,1
metaglycodol,C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl,0
ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0
dazepinil,CN2C(Cc1ccccc1N=C2C)c3ccccc3,0
cephapirin,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(O)=O,0
2-(2-5-Dimethoxy-4-ethylphenyl) ethanamine (2C-E ),CCC1=CC(=C(C=C1OC)CCN)OC,1
Gamma Hydroxybutyric Acid,C(CC(=O)[O-])CO.[Na+],1
amdinocillinpivoxil,CC(C)(C)C(=O)OCOC(=O)C1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,0
bekanamycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,0
guanoxyfen,NC(=N)NCCCOc1ccccc1,0
Trenbolone (17beta-hydroxyestr-4-9-11-trien-3-one),CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,1
MPTP,CN1CCC(=CC1)c2ccccc2,0
Heroin,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C,1
ceftiolene,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)\C=C\SC3=NNC(=O)C(=O)N3CC=O)/c4csc(N)n4,0
JWH-073 (1-Butyl-3-(1-naphthoyl)indole),CCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43,1
carzenide,C1=C(C=CC(=C1)[S](N)(=O)=O)C(O)=O,0
Sulfafurazole,Cc1noc(N[S](=O)(=O)c2ccc(N)cc2)c1C,0
skb-f,c1ccc2c(c(C(N[C@@H](CC)c3ccccc3)=O)c(OCCNC(Cc3c(cccc3)C(=O)O)=O)c(c3ccccc3)n2)c1,0
Org30526,c1c2c(cc(c1)Cl)[C@@H]1[C@H](c3ccccc3O2)CNC1,0
homophenazine,[H+].[H+].[Cl-].[Cl-].OCCN1CCCN(CCCN2c3ccccc3Sc4cc(ccc24)C(F)(F)F)CC1,0
clocapramine,C1=C(Cl)C=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,0
etamiphyllin,C1=NC2=C([N]1CCN(CC)CC)C(N(C)C(N2C)=O)=O,0
Tramadol (2-[(dimethylamino)methyl]-1-(3-methoxyphenyl)cyclohexanol),CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,1
clonazepam,[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,0
30,C1CN(CCC1)Cc1cccc(c1)OCCCNc1nc2c(o1)cccc2,0
dapsone,Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,0
Salicyluricacid,OC(=O)CNC(=O)c1ccccc1O,0
chlorpromazine,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,0
clomipramine,CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,0
3-4-Methylenedioxyamphetamine,CC(CC1=CC2=C(C=C1)OCO2)N,1
delergotrile,[C@@H]34CC1=C[NH]C2=CC=CC(=C12)C3C[C@@H](CN4C)CC#N,0
N-Benzylpiperazine,C1CN(CCN1)CC2=CC=CC=C2,1
etilefrine,CCNCC(O)c1cccc(O)c1,0
Butorphanol,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O.C(C(C(=O)O)O)(C(=O)O)O,1
flunisolide-acetate,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@H]4C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)COC(=O)C,0
quetiapine,C1=CC=CC3=C1C(=NC2=CC=CC=C2S3)N4CCN(CCOCCO)CC4,0
harman,Cc1nccc2c1[nH]c3ccccc23,0
kynurenic acid,OC(=O)C1=CC(=O)c2ccccc2N1,0
AB-CHMINACA (N-(1-amino-3-methyl-1-oxobutan-2-yl)-1-(cyclohexylmethyl)-1H-indazole-3-carboxamide,CC(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3,1
penamecillin,CC(=O)OCOC(=O)C1N2C(SC1(C)C)C(NC(=O)Cc3ccccc3)C2=O,0
BRL52537,c1(cc(c(cc1)Cl)Cl)CC(N1CCCC[C@H]1CN1CCCC1)=O,0
denzimol,C1=CC(=CC=C1C(C[N]2C=CN=C2)O)CCC3=CC=CC=C3,0
diphenhylhydantoin,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0
rolitetracycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCN5CCCC5)C1=O,0
fluciprazine,C1=CC(=CC=C1N3CCN(CC(O)COC2(CCCCC2)C#C)CC3)F,0
Ketamine,CNC1(CCCCC1=O)C2=CC=CC=C2Cl.Cl,1
betamethasone-acibutate,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(C5=CC=CC=C5)=O)C(CO)=O,0
biperiden,OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,0
difloxacin,CN1CCN(CC1)c2cc3N(C=C(C(O)=O)C(=O)c3cc2F)c4ccc(F)cc4,0
sertindole,C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,0
